date,temperature
2025-02-20,5.0
2025-03-01,2.6666666666666665
2025-03-02,2.5714285714285716
2025-03-03,4.142857142857143
2025-03-04,5.714285714285714
2025-03-05,6.285714285714286
2025-03-06,6.428571428571429
2025-03-07,6.714285714285714
2025-03-08,8.666666666666666
2025-03-09,5.857142857142857
2025-03-10,5.833333333333333
2025-03-11,1.4285714285714286
2025-03-12,-1.2857142857142858
2025-03-13,-0.3333333333333333
2025-03-14,0.2857142857142857
2025-03-15,5.285714285714286
2025-03-16,1.4285714285714286
2025-03-17,2.7142857142857144
2025-03-18,7.428571428571429
2025-03-19,8.571428571428571
2025-03-20,4.428571428571429
2025-03-21,5.285714285714286
2025-03-22,4.571428571428571
2025-03-23,5.857142857142857
2025-03-24,3.7142857142857144
2025-03-25,5.0
2025-03-26,9.285714285714286
2025-03-27,7.857142857142857
2025-03-28,5.142857142857143
2025-03-29,9.571428571428571
2025-03-30,8.571428571428571
2025-03-31,10.714285714285714
2025-04-01,11.571428571428571
2025-04-02,15.571428571428571
2025-04-03,14.285714285714286
2025-04-04,9.5
2025-04-05,1.2857142857142858
2025-04-06,4.2
2025-04-07,6.428571428571429
2025-04-08,5.571428571428571
2025-04-09,5.285714285714286
2025-04-10,1.5714285714285714
2025-04-11,1.5714285714285714
2025-04-12,6.571428571428571
2025-04-13,11.142857142857142
2025-04-14,11.5
2025-04-15,14.2
2025-04-16,12.8
2025-04-17,11.833333333333334
2025-04-18,11.285714285714286
2025-04-19,18.714285714285715
2025-04-20,8.0
2025-04-21,6.428571428571429
2025-04-22,6.571428571428571
2025-04-23,9.428571428571429
2025-04-24,7.714285714285714
2025-04-25,7.142857142857143
2025-04-26,7.8
2025-04-27,8.714285714285714
2025-04-28,12.0
2025-04-29,14.142857142857142
2025-04-30,8.285714285714286
2025-05-01,11.6
2025-05-02,11.571428571428571
2025-05-03,14.166666666666666
2025-05-04,11.714285714285714
2025-05-05,8.857142857142858
2025-05-06,8.857142857142858
2025-05-07,7.571428571428571
2025-05-08,7.666666666666667
2025-05-09,12.0
2025-05-10,12.666666666666666
2025-05-11,11.857142857142858
2025-05-12,15.428571428571429
2025-05-13,16.714285714285715
2025-05-14,11.5
2025-05-15,13.0
2025-05-16,18.571428571428573
2025-05-17,13.285714285714286
2025-05-18,16.714285714285715
2025-05-19,19.142857142857142
2025-05-20,20.0
2025-05-21,17.714285714285715
2025-05-22,17.571428571428573
2025-05-23,11.714285714285714
2025-05-24,15.714285714285714
2025-05-25,16.285714285714285
2025-05-26,16.142857142857142
2025-05-27,18.142857142857142
2025-05-28,17.714285714285715
2025-05-29,19.571428571428573
2025-05-30,20.714285714285715
2025-05-31,18.285714285714285
2025-06-01,19.285714285714285
2025-06-02,14.428571428571429
2025-06-03,18.142857142857142
2025-06-04,18.571428571428573
2025-06-05,15.0
2025-06-06,18.571428571428573
2025-06-07,18.857142857142858
2025-06-08,18.571428571428573
2025-06-09,16.333333333333332
2025-06-10,19.142857142857142
2025-06-11,13.0
2025-06-12,16.2
2025-06-13,20.142857142857142
2025-06-14,21.571428571428573
2025-06-15,22.142857142857142
2025-06-16,22.428571428571427
2025-06-17,18.428571428571427
2025-06-18,19.571428571428573
2025-06-19,16.285714285714285
2025-06-20,18.857142857142858
2025-06-21,14.428571428571429
2025-06-22,18.714285714285715
2025-06-23,18.571428571428573
2025-06-24,14.0
2025-06-25,16.571428571428573
2025-06-26,17.428571428571427
2025-06-27,19.0
2025-06-28,17.166666666666668
2025-06-29,18.333333333333332
2025-06-30,20.428571428571427
2025-07-01,23.571428571428573
2025-07-02,23.142857142857142
2025-07-03,22.285714285714285
2025-07-04,19.857142857142858
2025-07-05,18.571428571428573
2025-07-06,16.0
2025-07-07,18.285714285714285
2025-07-08,18.0
2025-07-09,20.571428571428573
2025-07-10,20.0
2025-07-11,18.571428571428573
2025-07-12,24.857142857142858
2025-07-13,24.428571428571427
2025-07-14,25.714285714285715
2025-07-15,27.142857142857142
2025-07-16,26.428571428571427
2025-07-17,27.857142857142858
2025-07-18,25.0
2025-07-19,25.285714285714285
2025-07-20,26.714285714285715
2025-07-21,26.428571428571427
2025-07-22,25.714285714285715
2025-07-23,26.857142857142858
2025-07-24,28.571428571428573
2025-07-25,28.857142857142858
2025-07-26,28.0
2025-07-27,28.0
2025-07-28,27.0
2025-07-29,24.714285714285715
2025-07-30,26.833333333333332
2025-07-31,27.714285714285715
2025-08-01,25.142857142857142
2025-08-02,23.714285714285715
2025-08-03,26.0
2025-08-04,26.571428571428573
2025-08-05,23.857142857142858
2025-08-06,21.428571428571427
2025-08-07,21.0
2025-08-08,21.857142857142858
2025-08-09,23.142857142857142
2025-08-10,22.428571428571427
2025-08-11,22.142857142857142
2025-08-12,18.0
2025-08-13,21.857142857142858
2025-08-14,23.0
2025-08-15,23.571428571428573
2025-08-16,18.857142857142858
2025-08-17,18.0
2025-08-18,19.571428571428573
2025-08-19,20.714285714285715
2025-08-20,16.0
2025-08-21,18.285714285714285
2025-08-22,16.285714285714285
2025-08-23,16.714285714285715
2025-08-24,16.571428571428573
2025-08-25,15.714285714285714
2025-08-26,17.0
2025-08-27,17.142857142857142
2025-08-28,18.857142857142858
2025-08-29,15.0
2025-08-30,17.714285714285715
2025-08-31,17.142857142857142
2025-09-01,16.428571428571427
2025-09-02,18.142857142857142
2025-09-03,18.285714285714285
2025-09-04,18.714285714285715
2025-09-05,18.857142857142858
2025-09-06,19.142857142857142
2025-09-07,19.571428571428573
2025-09-08,20.571428571428573
2025-09-09,21.142857142857142
2025-09-10,20.857142857142858
2025-09-11,20.857142857142858
2025-09-12,16.714285714285715
2025-09-13,19.285714285714285
2025-09-14,16.0
2025-09-15,14.142857142857142
2025-09-16,16.285714285714285
2025-09-17,17.0
2025-09-18,17.142857142857142
2025-09-19,15.714285714285714
2025-09-20,17.571428571428573
2025-09-21,19.0
2025-09-22,15.571428571428571
2025-09-23,11.714285714285714
2025-09-24,10.714285714285714
2025-09-25,14.142857142857142
2025-09-26,14.428571428571429
2025-09-27,14.0
2025-09-28,13.428571428571429
2025-09-29,11.285714285714286
2025-09-30,11.714285714285714
2025-10-01,12.142857142857142
2025-10-02,9.857142857142858
2025-10-03,8.428571428571429
2025-10-04,10.714285714285714
2025-10-05,11.714285714285714
2025-10-06,12.285714285714286
2025-10-07,14.285714285714286
2025-10-08,13.571428571428571
2025-10-09,14.142857142857142
2025-10-10,11.285714285714286
2025-10-11,11.857142857142858
2025-10-12,8.857142857142858
2025-10-13,7.857142857142857
2025-10-14,8.0
2025-10-15,8.857142857142858
2025-10-16,10.714285714285714
2025-10-17,7.0
2025-10-18,5.0
2025-10-19,8.285714285714286
2025-10-20,10.0
2025-10-21,8.285714285714286
2025-10-22,7.0
2025-10-23,7.0
2025-10-24,8.857142857142858
2025-10-25,11.0
2025-10-26,10.571428571428571
2025-10-27,9.0
